Date,GC=F,SI=F,CL=F,BZ=F,NG=F,HG=F,ALI=F,PA=F
2012-11-26,1749.5,34.13800048828125,87.73999786376953,110.91999816894531,3.7300000190734863,3.5360000133514404,,660.7000122070312
2012-11-27,1742.199951171875,33.981998443603516,87.18000030517578,109.87000274658203,3.7690000534057617,3.5364999771118164,,667.75
2012-11-28,1716.5,33.680999755859375,86.48999786376953,109.51000213623047,3.696000099182129,3.5220000743865967,,672.9000244140625
2012-11-29,1727.199951171875,34.347999572753906,88.06999969482422,110.76000213623047,3.6480000019073486,3.5885000228881836,,685.2000122070312
2012-11-30,1710.9000244140625,33.20399856567383,88.91000366210938,111.2300033569336,3.561000108718872,3.629499912261963,,686.25
2012-12-03,1719.5999755859375,33.680999755859375,89.08999633789062,110.91999816894531,3.5910000801086426,3.640000104904175,,689.4500122070312
2012-12-04,1694.4000244140625,32.73400115966797,88.5,109.83999633789062,3.5390000343322754,3.633500099182129,,681.0999755859375
2012-12-05,1692.4000244140625,32.882999420166016,87.87999725341797,108.80999755859375,3.700000047683716,3.6670000553131104,,685.9500122070312
2012-12-06,1700.300048828125,33.03900146484375,86.26000213623047,107.02999877929688,3.6659998893737793,3.627000093460083,,695.5499877929688
2012-12-07,1704.0,33.053001403808594,85.93000030517578,107.0199966430664,3.5510001182556152,3.6475000381469727,,696.5
2012-12-10,1713.0,33.29999923706055,85.55999755859375,107.33000183105469,3.4600000381469727,3.690500020980835,,703.25
2012-12-11,1708.199951171875,32.941001892089844,85.79000091552734,108.01000213623047,3.4119999408721924,3.6710000038146973,,695.2999877929688
2012-12-12,1716.5999755859375,33.707000732421875,86.7699966430664,109.5,3.381999969482422,3.700000047683716,,699.6500244140625
2012-12-13,1695.5999755859375,32.279998779296875,85.88999938964844,107.91000366210938,3.3469998836517334,3.6445000171661377,,690.25
2012-12-14,1695.800048828125,32.222999572753906,86.7300033569336,109.1500015258789,3.313999891281128,3.6649999618530273,,700.7999877929688
2012-12-17,1697.0,32.20600128173828,87.19999694824219,,3.3580000400543213,3.6489999294281006,,697.2000122070312
2012-12-18,1669.5,31.594999313354492,87.93000030517578,,3.4179999828338623,3.6364998817443848,,689.8499755859375
2012-12-19,1666.5,31.045000076293945,89.51000213623047,110.36000061035156,3.319999933242798,3.5950000286102295,,697.3499755859375
2012-12-20,1644.9000244140625,29.61199951171875,90.12999725341797,110.19999694824219,3.4619998931884766,3.5250000953674316,,679.25
2012-12-21,1659.0999755859375,30.142000198364258,88.66000366210938,108.97000122070312,3.4509999752044678,3.555500030517578,,681.2999877929688
2012-12-24,1658.5999755859375,29.839000701904297,88.61000061035156,108.80000305175781,3.3459999561309814,3.5339999198913574,,683.5499877929688
2012-12-26,1659.800048828125,29.982999801635742,90.9800033569336,111.06999969482422,3.3919999599456787,3.5829999446868896,,691.4000244140625
2012-12-27,1662.5999755859375,30.18400001525879,90.87000274658203,110.80000305175781,3.3540000915527344,3.5899999141693115,,707.3499755859375
2012-12-28,1654.9000244140625,29.920000076293945,90.80000305175781,110.62000274658203,3.4690001010894775,3.577500104904175,,699.5999755859375
2012-12-31,1674.800048828125,30.17300033569336,91.81999969482422,111.11000061035156,3.3510000705718994,3.6410000324249268,,702.6500244140625
2013-01-02,1687.9000244140625,30.95199966430664,93.12000274658203,112.47000122070312,3.2330000400543213,3.7244999408721924,,707.25
2013-01-03,1673.699951171875,30.67099952697754,92.91999816894531,112.13999938964844,3.197999954223633,3.7014999389648438,,696.4500122070312
2013-01-04,1648.0999755859375,29.895999908447266,93.08999633789062,111.30999755859375,3.2869999408721924,3.678499937057495,,687.7999877929688
2013-01-07,1645.5,30.031999588012695,93.19000244140625,111.4000015258789,3.2660000324249268,3.6630001068115234,,669.25
2013-01-08,1661.5,30.415000915527344,93.1500015258789,111.94000244140625,3.2179999351501465,3.6570000648498535,,667.0999755859375
2013-01-09,1654.800048828125,30.201000213623047,93.0999984741211,111.76000213623047,3.11299991607666,3.6565001010894775,,687.4500122070312
2013-01-10,1677.300048828125,30.875,93.81999969482422,111.88999938964844,3.193000078201294,3.694499969482422,,701.4500122070312
2013-01-11,1660.0,30.367000579833984,93.55999755859375,110.63999938964844,3.3269999027252197,3.6394999027252197,,700.7000122070312
2013-01-14,1668.9000244140625,31.079999923706055,94.13999938964844,111.87999725341797,3.372999906539917,3.619499921798706,,702.5499877929688
2013-01-15,1683.4000244140625,31.49799919128418,93.27999877929688,110.30000305175781,3.4549999237060547,3.622999906539917,,712.5999755859375
2013-01-16,1682.699951171875,31.513999938964844,94.23999786376953,110.61000061035156,3.434999942779541,3.5910000801086426,,725.7000122070312
2013-01-17,1690.4000244140625,31.785999298095703,95.48999786376953,110.61000061035156,3.49399995803833,3.6470000743865967,,725.4000244140625
2013-01-18,1686.5999755859375,31.902000427246094,95.55999755859375,110.61000061035156,3.565999984741211,3.6635000705718994,,722.0
2013-01-22,1692.800048828125,32.14699935913086,96.23999786376953,112.41999816894531,3.558000087738037,3.690999984741211,,729.1500244140625
2013-01-23,1686.300048828125,32.409000396728516,95.2300033569336,112.80000305175781,3.553999900817871,3.6710000038146973,,725.4500122070312
2013-01-24,1669.5,31.69499969482422,95.94999694824219,113.27999877929688,3.446000099182129,3.6644999980926514,,725.9500122070312
2013-01-25,1656.4000244140625,31.18000030517578,95.87999725341797,113.27999877929688,3.444000005722046,3.6394999027252197,,740.25
2013-01-28,1652.4000244140625,30.756000518798828,96.44000244140625,113.4800033569336,3.2890000343322754,3.6489999294281006,,739.7999877929688
2013-01-29,1660.699951171875,31.159000396728516,97.56999969482422,114.36000061035156,3.2260000705718994,3.677500009536743,,749.0499877929688
2013-01-30,1679.9000244140625,32.152000427246094,97.94000244140625,114.9000015258789,3.3350000381469727,3.740000009536743,,751.0
2013-01-31,1660.5999755859375,31.334999084472656,97.48999786376953,115.55000305175781,3.3389999866485596,3.7235000133514404,,745.2999877929688
2013-02-01,1669.4000244140625,31.941999435424805,97.7699966430664,116.76000213623047,3.3010001182556152,3.7755000591278076,,756.0
2013-02-04,1675.300048828125,31.700000762939453,96.16999816894531,115.5999984741211,3.315000057220459,3.758500099182129,,757.4000244140625
2013-02-05,1672.4000244140625,31.858999252319336,96.63999938964844,116.5199966430664,3.3989999294281006,3.7614998817443848,,765.0499877929688
2013-02-06,1677.699951171875,31.861000061035156,96.62000274658203,116.7300033569336,3.4179999828338623,3.7335000038146973,,764.4000244140625
2013-02-07,1670.4000244140625,31.386999130249023,95.83000183105469,117.23999786376953,3.2850000858306885,3.7200000286102295,,750.0499877929688
2013-02-08,1666.0,31.424999237060547,95.72000122070312,118.9000015258789,3.2720000743865967,3.753499984741211,,751.0999755859375
2013-02-11,1648.199951171875,30.895000457763672,97.02999877929688,118.12999725341797,3.2790000438690186,3.7179999351501465,,758.2000122070312
2013-02-12,1648.699951171875,31.003999710083008,97.51000213623047,118.66000366210938,3.2300000190734863,3.7365000247955322,,771.0
2013-02-13,1644.199951171875,30.854000091552734,97.01000213623047,118.72000122070312,3.305999994277954,3.7339999675750732,,771.6500244140625
2013-02-14,1634.699951171875,30.343000411987305,97.30999755859375,118.58000183105469,3.1630001068115234,3.7300000190734863,,763.6500244140625
2013-02-15,1608.800048828125,29.839000701904297,95.86000061035156,118.58000183105469,3.1530001163482666,3.7309999465942383,,752.75
2013-02-19,1603.5999755859375,29.413000106811523,96.66000366210938,117.5199966430664,3.2720000743865967,3.6445000171661377,,763.75
2013-02-20,1577.5999755859375,28.614999771118164,94.45999908447266,115.5999984741211,3.2790000438690186,3.6054999828338623,,736.0
2013-02-21,1578.199951171875,28.69499969482422,92.83999633789062,113.52999877929688,3.246000051498413,3.55049991607666,,733.2000122070312
2013-02-22,1572.4000244140625,28.45599937438965,93.12999725341797,114.0999984741211,3.2909998893737793,3.5299999713897705,,734.9000244140625
2013-02-25,1586.199951171875,28.982999801635742,93.11000061035156,114.44000244140625,3.4140000343322754,3.5409998893737793,,748.6500244140625
2013-02-26,1615.199951171875,29.256000518798828,92.62999725341797,112.70999908447266,3.427000045776367,3.566499948501587,,739.0
2013-02-27,1595.199951171875,28.94300079345703,92.76000213623047,111.87000274658203,3.434000015258789,3.5450000762939453,,743.1500244140625
2013-02-28,1577.699951171875,28.395000457763672,92.05000305175781,111.37999725341797,3.4860000610351562,3.5274999141693115,,732.5999755859375
2013-03-01,1571.9000244140625,28.451000213623047,90.68000030517578,110.4000015258789,3.4560000896453857,3.4814999103546143,,718.6500244140625
2013-03-04,1572.0999755859375,28.457000732421875,90.12000274658203,110.08999633789062,3.5290000438690186,3.4830000400543213,,712.5
2013-03-05,1574.5999755859375,28.562999725341797,90.81999969482422,111.61000061035156,3.5290000438690186,3.496500015258789,,732.5999755859375
2013-03-06,1574.5999755859375,28.760000228881836,90.43000030517578,111.05999755859375,3.4700000286102295,3.4739999771118164,,738.0499877929688
2013-03-07,1574.800048828125,28.767000198364258,91.55999755859375,111.1500015258789,3.5820000171661377,3.501499891281128,,757.0499877929688
2013-03-08,1576.5999755859375,28.909000396728516,91.94999694824219,110.8499984741211,3.628999948501587,3.491499900817871,,780.6500244140625
2013-03-11,1577.800048828125,28.812000274658203,92.05999755859375,110.22000122070312,3.6489999294281006,3.5,,777.0999755859375
2013-03-12,1591.5,29.131000518798828,92.54000091552734,109.6500015258789,3.6449999809265137,3.5380001068115234,,773.4000244140625
2013-03-13,1588.300048828125,28.922000885009766,92.5199966430664,108.5199966430664,3.680000066757202,3.509500026702881,,769.25
2013-03-14,1590.5999755859375,28.77199935913086,93.02999877929688,109.41999816894531,3.812000036239624,3.5234999656677246,,768.7999877929688
2013-03-15,1592.5,28.816999435424805,93.44999694824219,109.37999725341797,3.871999979019165,3.507999897003174,,773.7000122070312
2013-03-18,1604.5999755859375,28.840999603271484,93.73999786376953,,3.881999969482422,3.4170000553131104,,762.8499755859375
2013-03-19,1611.300048828125,28.809999465942383,92.16000366210938,107.44999694824219,3.9690001010894775,3.3954999446868896,,733.4000244140625
2013-03-20,1607.5,28.783000946044922,92.95999908447266,108.72000122070312,3.9600000381469727,3.435499906539917,,756.4000244140625
2013-03-21,1613.800048828125,29.179000854492188,92.44999694824219,107.47000122070312,3.934999942779541,3.4230000972747803,,755.0499877929688
2013-03-22,1606.199951171875,28.666000366210938,93.70999908447266,107.66000366210938,3.927000045776367,3.4539999961853027,,759.75
2013-03-25,1604.5999755859375,28.78499984741211,94.80999755859375,108.16999816894531,3.865000009536743,3.434999942779541,,755.5499877929688
2013-03-26,1595.800048828125,28.643999099731445,96.33999633789062,109.36000061035156,3.9760000705718994,3.432499885559082,,759.5999755859375
2013-03-27,1606.199951171875,28.57699966430664,96.58000183105469,109.69000244140625,4.067999839782715,3.434999942779541,,767.1500244140625
2013-03-28,1594.800048828125,28.29199981689453,97.2300033569336,110.0199966430664,4.02400016784668,3.3949999809265137,,767.0999755859375
2013-04-01,1600.0,27.913000106811523,97.06999969482422,111.08000183105469,4.014999866485596,3.367500066757202,,782.7999877929688
2013-04-02,1575.0999755859375,27.216999053955078,97.19000244140625,110.69000244140625,3.9690001010894775,3.371999979019165,,768.25
2013-04-03,1552.800048828125,26.773000717163086,94.44999694824219,107.11000061035156,3.9000000953674316,3.325500011444092,,754.2999877929688
2013-04-04,1551.800048828125,26.74799919128418,93.26000213623047,106.33999633789062,3.947000026702881,3.3454999923706055,,724.2999877929688
2013-04-05,1575.4000244140625,27.201000213623047,92.69999694824219,104.12000274658203,4.125,3.3399999141693115,,722.75
2013-04-08,1572.0,27.1200008392334,93.36000061035156,104.66000366210938,4.081999778747559,3.368000030517578,,728.6500244140625
2013-04-09,1586.199951171875,27.865999221801758,94.19999694824219,106.2300033569336,4.017000198364258,3.437999963760376,,731.8499755859375
2013-04-10,1558.300048828125,27.638999938964844,94.63999938964844,105.79000091552734,4.085000038146973,3.4140000343322754,,719.7000122070312
2013-04-11,1564.300048828125,27.684999465942383,93.51000213623047,104.2699966430664,4.138999938964844,3.427999973297119,,732.2000122070312
2013-04-12,1501.0,26.32200050354004,91.29000091552734,103.11000061035156,4.2220001220703125,3.3489999771118164,,707.9500122070312
2013-04-15,1360.5999755859375,23.354999542236328,88.70999908447266,100.38999938964844,4.13700008392334,3.2799999713897705,,665.8499755859375
2013-04-16,1386.800048828125,23.621999740600586,88.72000122070312,100.36000061035156,4.159999847412109,3.30649995803833,,677.0499877929688
2013-04-17,1382.199951171875,23.301000595092773,86.68000030517578,100.36000061035156,4.214000225067139,3.187999963760376,,660.25
2013-04-18,1392.0,23.23900032043457,87.7300033569336,99.12999725341797,4.401000022888184,3.2044999599456787,,668.6500244140625
2013-04-19,1395.300048828125,22.954999923706055,88.01000213623047,99.6500015258789,4.4079999923706055,3.1514999866485596,,675.9000244140625
2013-04-22,1421.0,23.31999969482422,88.76000213623047,100.38999938964844,4.267000198364258,3.131999969482422,,680.75
2013-04-23,1408.5999755859375,22.812999725341797,89.18000030517578,100.30999755859375,4.23799991607666,3.0940001010894775,,672.1500244140625
2013-04-24,1423.4000244140625,22.82900047302246,91.43000030517578,101.7300033569336,4.165999889373779,3.1579999923706055,,666.4500122070312
2013-04-25,1461.800048828125,24.139999389648438,93.63999938964844,103.41000366210938,4.166999816894531,3.23799991607666,,680.2000122070312
2013-04-26,1453.5999755859375,23.757999420166016,93.0,103.16000366210938,4.151000022888184,3.184999942779541,,680.8499755859375
2013-04-29,1467.4000244140625,24.121999740600586,94.5,103.80999755859375,4.392000198364258,3.2255001068115234,,698.0999755859375
2013-04-30,1472.199951171875,24.143999099731445,93.45999908447266,102.37000274658203,4.3429999351501465,3.1875,,696.7000122070312
2013-05-01,1446.300048828125,23.30500030517578,91.02999877929688,99.94999694824219,4.326000213623047,3.0824999809265137,,683.6500244140625
2013-05-02,1467.699951171875,23.790000915527344,93.98999786376953,102.8499984741211,4.025000095367432,3.1045000553131104,,692.2000122070312
2013-05-03,1464.300048828125,23.975000381469727,95.61000061035156,104.19000244140625,4.040999889373779,3.313499927520752,,692.2000122070312
2013-05-06,1468.0999755859375,23.917999267578125,96.16000366210938,105.45999908447266,4.011000156402588,3.309999942779541,,696.0
2013-05-07,1449.0,23.770999908447266,95.62000274658203,104.4000015258789,3.9200000762939453,3.30049991607666,,679.5
2013-05-08,1473.9000244140625,23.892000198364258,96.62000274658203,104.33999633789062,3.9779999256134033,3.371000051498413,,697.1500244140625
2013-05-09,1468.800048828125,23.878999710083008,96.38999938964844,104.47000122070312,3.9830000400543213,3.3415000438690186,,713.6500244140625
2013-05-10,1436.800048828125,23.631999969482422,96.04000091552734,103.91000366210938,3.9100000858306885,3.3559999465942383,,704.5999755859375
2013-05-13,1434.5,23.670000076293945,95.16999816894531,102.81999969482422,3.924999952316284,3.361999988555908,,717.9500122070312
2013-05-14,1424.699951171875,23.354999542236328,94.20999908447266,102.5999984741211,4.02400016784668,3.2904999256134033,,726.4000244140625
2013-05-15,1396.5,22.64299964904785,94.30000305175781,103.68000030517578,4.070000171661377,3.2669999599456787,,728.2999877929688
2013-05-16,1387.0999755859375,22.64299964904785,95.16000366210938,103.80000305175781,3.931999921798706,3.2920000553131104,,740.0
2013-05-17,1364.9000244140625,22.339000701904297,96.0199966430664,103.72000122070312,4.054999828338623,3.321000099182129,,739.5
2013-05-20,1384.300048828125,22.56800079345703,96.70999908447266,103.72000122070312,4.090000152587891,3.3570001125335693,,750.0
2013-05-21,1377.800048828125,22.441999435424805,96.16000366210938,103.91000366210938,4.191999912261963,3.3389999866485596,,747.7000122070312
2013-05-22,1367.5999755859375,22.45800018310547,94.27999877929688,102.5999984741211,4.185999870300293,3.377500057220459,,751.75
2013-05-23,1392.0,22.493999481201172,94.25,102.44000244140625,4.261000156402588,3.299499988555908,,738.25
2013-05-24,1386.800048828125,22.48200035095215,94.1500015258789,102.63999938964844,4.236999988555908,3.2915000915527344,,726.0499877929688
2013-05-28,1379.0999755859375,22.18000030517578,95.01000213623047,104.2300033569336,4.173999786376953,3.311500072479248,,756.7999877929688
2013-05-29,1391.300048828125,22.44499969482422,93.12999725341797,102.43000030517578,4.1479997634887695,3.2909998893737793,,747.75
2013-05-30,1411.5,22.673999786376953,93.61000061035156,102.19000244140625,4.0229997634887695,3.310499906539917,,758.0
2013-05-31,1392.5999755859375,22.22800064086914,91.97000122070312,100.38999938964844,3.9839999675750732,3.2890000343322754,,751.0499877929688
2013-06-03,1411.699951171875,22.71500015258789,93.44999694824219,102.05999755859375,3.990999937057495,3.3269999027252197,,756.7999877929688
2013-06-04,1397.0999755859375,22.399999618530273,93.30999755859375,103.23999786376953,3.997999906539917,3.365000009536743,,748.8499755859375
2013-06-05,1398.4000244140625,22.46500015258789,93.73999786376953,103.04000091552734,4.000999927520752,3.367000102996826,,754.2999877929688
2013-06-06,1415.699951171875,22.701000213623047,94.76000213623047,103.61000061035156,3.8269999027252197,3.315999984741211,,760.75
2013-06-07,1383.0,21.73699951171875,96.02999877929688,104.55999755859375,3.828000068664551,3.2660000324249268,,759.4500122070312
2013-06-10,1386.199951171875,21.92099952697754,95.7699966430664,103.94999694824219,3.799999952316284,3.239000082015991,,767.6500244140625
2013-06-11,1377.0,21.645000457763672,95.37999725341797,102.95999908447266,3.7239999771118164,3.193000078201294,,750.75
2013-06-12,1391.800048828125,21.79599952697754,95.87999725341797,103.48999786376953,3.7769999504089355,3.2249999046325684,,755.25
2013-06-13,1377.5999755859375,21.582000732421875,96.69000244140625,104.25,3.813999891281128,3.184999942779541,,729.3499755859375
2013-06-14,1387.300048828125,21.952999114990234,97.8499984741211,104.29000091552734,3.7330000400543213,3.2044999599456787,,729.7999877929688
2013-06-17,1382.800048828125,21.756999969482422,97.7699966430664,,3.875,3.2019999027252197,,716.2999877929688
2013-06-18,1366.5999755859375,21.676000595092773,98.44000244140625,106.0199966430664,3.9049999713897705,3.1570000648498535,,706.7999877929688
2013-06-19,1373.5999755859375,21.621999740600586,98.23999786376953,106.12000274658203,3.9630000591278076,3.1435000896453857,,694.8499755859375
2013-06-20,1285.9000244140625,19.82200050354004,95.4000015258789,102.1500015258789,3.877000093460083,3.061500072479248,,663.5499877929688
2013-06-21,1291.5999755859375,19.95800018310547,93.69000244140625,100.91000366210938,3.7709999084472656,3.0964999198913574,,673.25
2013-06-24,1276.800048828125,19.493000030517578,95.18000030517578,101.16000366210938,3.739000082015991,3.0260000228881836,,656.0999755859375
2013-06-25,1274.800048828125,19.525999069213867,95.31999969482422,101.26000213623047,3.6470000743865967,3.071000099182129,,667.1500244140625
2013-06-26,1229.5999755859375,18.586999893188477,95.5,101.66000366210938,3.7070000171661377,3.0409998893737793,,631.7000122070312
2013-06-27,1211.4000244140625,18.533000946044922,97.05000305175781,102.81999969482422,3.5820000171661377,3.052500009536743,,649.1500244140625
2013-06-28,1223.800048828125,19.451000213623047,96.55999755859375,102.16000366210938,3.565000057220459,3.05049991607666,,659.2000122070312
2013-07-01,1255.9000244140625,19.559999465942383,97.98999786376953,103.0,3.5769999027252197,3.1549999713897705,,684.9000244140625
2013-07-02,1243.5999755859375,19.29800033569336,99.5999984741211,104.0,3.6540000438690186,3.1419999599456787,,687.0999755859375
2013-07-03,1252.0999755859375,19.68899917602539,101.23999786376953,105.76000213623047,3.690000057220459,3.1740000247955322,,684.0999755859375
2013-07-05,1212.9000244140625,18.72599983215332,103.22000122070312,107.72000122070312,3.617000102996826,3.0799999237060547,,675.9500122070312
2013-07-08,1234.9000244140625,19.024999618530273,103.13999938964844,107.43000030517578,3.740999937057495,3.1115000247955322,,693.7999877929688
2013-07-09,1245.9000244140625,19.125,103.52999877929688,107.80999755859375,3.6570000648498535,3.0759999752044678,,696.0499877929688
2013-07-10,1247.4000244140625,19.150999069213867,106.5199966430664,108.51000213623047,3.680000066757202,3.1010000705718994,,712.5
2013-07-11,1280.0999755859375,19.94300079345703,104.91000366210938,107.7300033569336,3.61299991607666,3.183500051498413,,716.9000244140625
2013-07-12,1277.800048828125,19.77899932861328,105.94999694824219,108.80999755859375,3.6440000534057617,3.1705000400543213,,721.5999755859375
2013-07-15,1283.800048828125,19.826000213623047,106.31999969482422,109.08999633789062,3.6740000247955322,3.1610000133514404,,731.0499877929688
2013-07-16,1290.800048828125,19.92300033569336,106.0,109.4000015258789,3.677000045776367,3.19950008392334,,734.5
2013-07-17,1277.9000244140625,19.409000396728516,106.4800033569336,109.36000061035156,3.628999948501587,3.140500068664551,,734.3499755859375
2013-07-18,1284.5999755859375,19.375999450683594,108.04000091552734,,3.812000036239624,3.1424999237060547,,746.4000244140625
2013-07-19,1293.300048828125,19.447999954223633,108.05000305175781,108.06999969482422,3.7890000343322754,3.1500000953674316,,748.6500244140625
2013-07-22,1336.4000244140625,20.49799919128418,106.91000366210938,108.1500015258789,3.677000045776367,3.189500093460083,,749.5499877929688
2013-07-23,1335.0999755859375,20.246000289916992,107.2300033569336,108.41999816894531,3.743000030517578,3.197999954223633,,738.5499877929688
2013-07-24,1319.699951171875,20.013999938964844,105.38999938964844,107.19000244140625,3.697999954223633,3.18149995803833,,744.4000244140625
2013-07-25,1329.0,20.14699935913086,105.48999786376953,107.6500015258789,3.6440000534057617,3.188499927520752,,739.8499755859375
2013-07-26,1321.699951171875,19.764999389648438,104.69999694824219,107.16999816894531,3.555000066757202,3.1089999675750732,,723.0999755859375
2013-07-29,1328.4000244140625,19.854000091552734,104.55000305175781,107.44999694824219,3.4590001106262207,3.116499900817871,,743.75
2013-07-30,1324.0,19.666000366210938,103.08000183105469,106.91000366210938,3.431999921798706,3.0409998893737793,,727.75
2013-07-31,1312.4000244140625,19.617000579833984,105.02999877929688,107.69999694824219,3.446000099182129,3.118499994277954,,725.4500122070312
2013-08-01,1311.0,19.614999771118164,107.88999938964844,109.54000091552734,3.38700008392334,3.1640000343322754,,730.9500122070312
2013-08-02,1310.5999755859375,19.902999877929688,106.94000244140625,108.94999694824219,3.3469998836517334,3.1695001125335693,,728.7999877929688
2013-08-05,1302.5999755859375,19.711000442504883,106.55999755859375,108.69999694824219,3.319000005722046,3.1670000553131104,,734.2999877929688
2013-08-06,1283.199951171875,19.514999389648438,105.30000305175781,108.18000030517578,3.318000078201294,3.171999931335449,,721.9000244140625
2013-08-07,1286.0999755859375,19.49799919128418,104.37000274658203,107.44000244140625,3.246999979019165,3.177500009536743,,722.25
2013-08-08,1310.699951171875,20.18400001525879,103.4000015258789,106.68000030517578,3.296999931335449,3.2704999446868896,,737.6500244140625
2013-08-09,1312.9000244140625,20.39900016784668,105.97000122070312,108.22000122070312,3.2300000190734863,3.308500051498413,,740.0999755859375
2013-08-12,1334.699951171875,21.332000732421875,106.11000061035156,108.97000122070312,3.309999942779541,3.30649995803833,,736.7000122070312
2013-08-13,1321.199951171875,21.336000442504883,106.83000183105469,109.81999969482422,3.2850000858306885,3.31850004196167,,738.0
2013-08-14,1334.0,21.7810001373291,106.8499984741211,110.19999694824219,3.3420000076293945,3.3405001163482666,,739.4500122070312
2013-08-15,1361.5999755859375,22.929000854492188,107.33000183105469,111.11000061035156,3.4189999103546143,3.3380000591278076,,755.9500122070312
2013-08-16,1371.699951171875,23.316999435424805,107.45999908447266,111.16999816894531,3.368000030517578,3.364500045776367,,762.1500244140625
2013-08-19,1366.199951171875,23.160999298095703,107.0999984741211,,3.4630000591278076,3.3364999294281006,,752.0
2013-08-20,1373.0999755859375,23.06599998474121,104.97000122070312,110.1500015258789,3.444000005722046,3.3394999504089355,,748.75
2013-08-21,1370.5999755859375,22.95800018310547,103.8499984741211,109.80999755859375,3.4600000381469727,3.311500072479248,,746.0
2013-08-22,1371.199951171875,23.030000686645508,105.02999877929688,109.9000015258789,3.5450000762939453,3.3329999446868896,,754.3499755859375
2013-08-23,1395.699951171875,23.732999801635742,106.41999816894531,111.04000091552734,3.484999895095825,3.3519999980926514,,750.3499755859375
2013-08-26,1393.0,24.007999420166016,105.91999816894531,110.7300033569336,3.513000011444092,3.322000026702881,,745.5499877929688
2013-08-27,1420.5999755859375,24.64900016784668,109.01000213623047,114.36000061035156,3.5339999198913574,3.3324999809265137,,748.9000244140625
2013-08-28,1419.0,24.388999938964844,110.0999984741211,116.61000061035156,3.565999984741211,3.306999921798706,,746.0499877929688
2013-08-29,1412.9000244140625,24.09000015258789,108.80000305175781,115.16000366210938,3.618000030517578,3.24399995803833,,737.75
2013-08-30,1396.0999755859375,23.46299934387207,107.6500015258789,114.01000213623047,3.5810000896453857,3.2249999046325684,,722.0999755859375
2013-09-03,1412.0,24.381999969482422,108.54000091552734,115.68000030517578,3.6659998893737793,3.2964999675750732,,716.2000122070312
2013-09-04,1389.9000244140625,23.368999481201172,107.2300033569336,114.91000366210938,3.683000087738037,3.2365000247955322,,696.5999755859375
2013-09-05,1373.0999755859375,23.20599937438965,108.37000274658203,115.26000213623047,3.575000047683716,3.240999937057495,,685.7999877929688
2013-09-06,1386.699951171875,23.841999053955078,110.52999877929688,116.12000274658203,3.5299999713897705,3.257999897003174,,695.4500122070312
2013-09-09,1386.800048828125,23.667999267578125,109.5199966430664,113.72000122070312,3.6050000190734863,3.2755000591278076,,681.4000244140625
2013-09-10,1364.0999755859375,22.965999603271484,107.38999938964844,111.25,3.5840001106262207,3.2614998817443848,,691.0499877929688
2013-09-11,1363.9000244140625,23.121000289916992,107.55999755859375,111.5,3.566999912261963,3.256500005722046,,689.5999755859375
2013-09-12,1330.4000244140625,22.099000930786133,108.5999984741211,112.62999725341797,3.638000011444092,3.2125000953674316,,691.2000122070312
2013-09-13,1308.4000244140625,21.670000076293945,108.20999908447266,112.77999877929688,3.677000045776367,3.2070000171661377,,697.5
2013-09-16,1317.9000244140625,21.96299934387207,106.58999633789062,,3.73799991607666,3.2269999980926514,,704.2999877929688
2013-09-17,1309.5,21.735000610351562,105.41999816894531,,3.744999885559082,3.2279999256134033,,705.25
2013-09-18,1307.800048828125,21.513999938964844,108.06999969482422,110.5999984741211,3.7130000591278076,3.2834999561309814,,701.4500122070312
2013-09-19,1369.4000244140625,23.242000579833984,106.38999938964844,108.76000213623047,3.7200000286102295,3.3499999046325684,,736.5499877929688
2013-09-20,1332.5,21.875999450683594,104.68000030517578,109.22000122070312,3.687000036239624,3.327500104904175,,720.2999877929688
2013-09-23,1326.9000244140625,21.80500030517578,103.58999633789062,108.16000366210938,3.6019999980926514,3.308000087738037,,716.2999877929688
2013-09-24,1316.0,21.538999557495117,103.12999725341797,108.63999938964844,3.492000102996826,3.265500068664551,,718.3499755859375
2013-09-25,1335.9000244140625,21.83799934387207,102.66000366210938,108.31999969482422,3.493000030517578,3.2804999351501465,,724.2000122070312
2013-09-26,1323.5999755859375,21.719999313354492,103.02999877929688,109.20999908447266,3.497999906539917,3.303999900817871,,722.1500244140625
2013-09-27,1338.4000244140625,21.783000946044922,102.87000274658203,108.62999725341797,3.5889999866485596,3.325500011444092,,730.7999877929688
2013-09-30,1326.5,21.6560001373291,102.33000183105469,108.37000274658203,3.559999942779541,3.321000099182129,,726.1500244140625
2013-10-01,1286.0,21.124000549316406,102.04000091552734,107.94000244140625,3.6089999675750732,3.2720000743865967,,717.9000244140625
2013-10-02,1320.5999755859375,21.84600067138672,104.0999984741211,109.19000244140625,3.5420000553131104,3.311500072479248,,720.2000122070312
2013-10-03,1317.4000244140625,21.73900032043457,103.30999755859375,109.0,3.499000072479248,3.26200008392334,,699.2000122070312
2013-10-04,1309.699951171875,21.704999923706055,103.83999633789062,109.45999908447266,3.50600004196167,3.2934999465942383,,700.9500122070312
2013-10-07,1324.800048828125,22.339000701904297,103.02999877929688,109.68000030517578,3.628999948501587,3.2894999980926514,,704.3499755859375
2013-10-08,1324.199951171875,22.39699935913086,103.48999786376953,110.16000366210938,3.7160000801086426,3.2820000648498535,,713.9000244140625
